segmento_negocio,prioridad_consumo,categoria,producto_generico,proveedor,marca,ranking_compra,codigo_sku,descripcion,presentacion,tipo_envase,unidades_por_pack,costo_pack_neto,costo_unidad_neto,precio_venta_neto,margen_clp,margen_pct,mercado_min,mercado_max,holgura_mercado,pct_min_mercado,pct_max_mercado,rubro,aplicacion
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,15,351404,BATERIA YOKO KR 12N24-4 26AMP,Unidad,Unidad,1,30216,30216,39281,9065,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,51,352425,BATERIA YOKO KR 60AMP N50Z,Unidad,Unidad,1,51459,51459,66897,15438,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,74,352430,BATERIA YOKO KR 70AMP N70,Unidad,Unidad,1,61769,61769,80300,18531,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,86,352432,BATERIA YOKO KR 75AMP N70Z,Unidad,Unidad,1,67808,67808,88150,20342,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,105,352440,BATERIA YOKO KR 100AMP N100L,Unidad,Unidad,1,79501,79501,103351,23850,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,123,352445,BATERIA YOKO KR 120AMP N120,Unidad,Unidad,1,100573,100573,130745,30172,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,138,352450,BATERIA YOKO KR 150AMP N150,Unidad,Unidad,1,129164,129164,167913,38749,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,26,352414,BATERIA KOREA KR 40AMP N40,Unidad,Unidad,1,37314,37314,48508,11194,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,17,352410,BATERIA YOKO KR 35AMP NS40ZL,Unidad,Unidad,1,31311,31311,40704,9393,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,34,352417,BATERIA YOKO KR 45AMP NS60L,Unidad,Unidad,1,43907,43907,57079,13172,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,151,352465,BATERIA YOKO KR 200AMP N200,Unidad,Unidad,1,170704,170704,221915,51211,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,44,352420,BATERIA YOKO KR 55AMP 55559,Unidad,Unidad,1,48450,48450,62985,14535,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,37,352421,BATERIA YOKO KR 44AMP 54459,Unidad,Unidad,1,44989,44989,58486,13497,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,35,352466,BATERIA YOKO KR 55AMP 55565,Unidad,Unidad,1,44272,44272,57554,13282,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,103,352437,BATERIA YOKO KR 88AMP 58827,Unidad,Unidad,1,77449,77449,100684,23235,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,71,352435,BATERIA YOKO KR 70AMP NX110-5,Unidad,Unidad,1,60856,60856,79113,18257,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,89,352438,BATERIA YOKO KR 90AMP NX120-7,Unidad,Unidad,1,69715,69715,90630,20914,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,104,352443,BATERIA YOKO KR 100AMP 30H102,Unidad,Unidad,1,77672,77672,100974,23302,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,40,352422,BATERIA YOKO KR 54AMP 55457A,Unidad,Unidad,1,45561,45561,59229,13668,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,30,352416,BATERIA YOKO KR 43AMP 54316,Unidad,Unidad,1,40975,40975,53268,12292,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,81,352434,BATERIA YOKO KR 71AMP 57113,Unidad,Unidad,1,66666,66666,86666,20000,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,91,352439,BATERIA YOKO KR 90AMP NX120-7L,Unidad,Unidad,1,70842,70842,92095,21253,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,66,352436,BATERIA YOKO KR 70AMP NX110-5L,Unidad,Unidad,1,59235,59235,77006,17770,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,80,352449,BATERIA YOKO KR 75AMP N70ZL,Unidad,Unidad,1,66358,66358,86265,19907,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,93,352433,BATERIA YOKO KR 78DT-760 760CCA 12V,Unidad,Unidad,1,73109,73109,95042,21933,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,139,352444,BATERIA YOKO KR 150AMP N150LSMF,Unidad,Unidad,1,131282,131282,170667,39385,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,79,352446,BATERIA YOKO KR 75DT-710 710CCA 12V,Unidad,Unidad,1,64534,64534,83894,19360,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,58,352424,BATERIA YOKO KR 60AMP 55D23R,Unidad,Unidad,1,55034,55034,71544,16510,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,56,352426,BATERIA YOKO KR 55D23L 60AMP/H 12V,Unidad,Unidad,1,53440,53440,69472,16032,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,32,352447,BATERIA YOKO KR 45AMP NX100-S6LS,Unidad,Unidad,1,41703,41703,54214,12511,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,99,352455,BATERIA YOKO KR 80 AMP 58014,Unidad,Unidad,1,76600,76600,99580,22980,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,114,352451,N100 100AMP 12VOLT,Unidad,Unidad,1,84460,84460,109798,25338,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Construccion (agro),1,Bateria,100 Ah,SalfaSur,YOKO G&B,3,352452,BATERÍA YOKO KR SMF 60044 100AH 12V,Unidad,Unidad,1,93677,93677,121780,28103,0.2307692307692308,104958.0,121765.0,16807.0,0.13813434061422236,0.00012317293480046398,Agricola,liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,158,352453,73011SHD SMF 230AMP,Unidad,Unidad,1,226551,226551,294516,67965,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,150,352454,68032 SMF 12V 180 A/H,Unidad,Unidad,1,165757,165757,215484,49727,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,118,352456,BATERIA YOKO KR 100AMP 31-930S,Unidad,Unidad,1,94609,94609,122992,28383,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",camion_flota
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,38,352467,BATERIA YOKO KR 55AMP 55559 SMF,Unidad,Unidad,1,45310,45310,58903,13593,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,31,352469,BATERIA YOKO SMF 53529,Unidad,Unidad,1,41553,41553,54019,12466,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Bateria,Otros,SalfaSur,YOKO G&B,41,352460,SMF 56219 62AMP CCA510,Unidad,Unidad,1,47168,47168,61318,14150,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,2,7000001,AUSTER MAXTECH PRO RX 5W30 SP/CJ 1 LT,1 LT,Frasco/Botella,1,3116,3116,4051,935,0.2307692307692308,8500.0,13000.0,4500.0,-1.0982473463342384,-2.209084176746482,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,2,7000001,AUSTER MAXTECH PRO RX 5W30 SP/CJ 1 LT,1 LT,Frasco/Botella,1,3116,3116,4051,935,0.2307692307692308,8500.0,13000.0,4500.0,-1.0982473463342384,-2.209084176746482,Talleres,liviano
Concesionarios,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,1,7000002,AUSTER MAXTECH PRO FE 5W30 SP/CF C3 DPF 1L,1 L,Frasco/Botella,1,2994,2994,3892,898,0.2307692307692308,8500.0,13000.0,4500.0,-1.183967112024666,-2.3401849948612536,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,1,7000002,AUSTER MAXTECH PRO FE 5W30 SP/CF C3 DPF 1L,1 L,Frasco/Botella,1,2994,2994,3892,898,0.2307692307692308,8500.0,13000.0,4500.0,-1.183967112024666,-2.3401849948612536,Talleres,liviano
Concesionarios,1,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000006,AUSTER MAXFORCE 15W40 CK-4 1L,1 L,Frasco/Botella,1,3385,3385,4400,1016,0.2307692307692308,8500.0,13000.0,4500.0,-0.9318181818181819,-1.9545454545454546,Concesionarios,camion_flota
Talleres,1,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000006,AUSTER MAXFORCE 15W40 CK-4 1L,1 L,Frasco/Botella,1,3385,3385,4400,1016,0.2307692307692308,8500.0,13000.0,4500.0,-0.9318181818181819,-1.9545454545454546,Talleres,camion_flota
Concesionarios,2,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000007,AUSTER MAXFORCE 15W40 CK-4 3L,3 L,Galon,1,3576,10728,13946,3218,0.2307692307692308,28000.0,42000.0,14000.0,-1.007744156030403,-2.0116162340456043,Concesionarios,camion_flota
Talleres,1,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000007,AUSTER MAXFORCE 15W40 CK-4 3L,3 L,Galon,1,3576,10728,13946,3218,0.2307692307692308,28000.0,42000.0,14000.0,-1.007744156030403,-2.0116162340456043,Talleres,camion_flota
Construccion,2,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000011,AUSTER MAXFORCE 10W40 CK-4 3L,3 L,Galon,1,4085,12255,15932,3676,0.2307692307692308,18000.0,26000.0,8000.0,-0.1298016570424303,-0.631935726839066,Construccion,camion_flota
Flotas,2,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000011,AUSTER MAXFORCE 10W40 CK-4 3L,3 L,Galon,1,4085,12255,15932,3676,0.2307692307692308,18000.0,26000.0,8000.0,-0.1298016570424303,-0.631935726839066,Flotas,camion_flota
Construccion (agro),2,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000011,AUSTER MAXFORCE 10W40 CK-4 3L,3 L,Galon,1,4085,12255,15932,3676,0.2307692307692308,18000.0,26000.0,8000.0,-0.1298016570424303,-0.631935726839066,Agricola,camion_flota
Construccion,1,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000012,AUSTER MAXFORCE 10W40 CK-4 20L,20 L,Balde,1,3655,73100,95030,21930,0.2307692307692308,75000.0,95000.0,20000.0,0.21077554456487424,0.0003156897821740001,Construccion,camion_flota
Flotas,1,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000012,AUSTER MAXFORCE 10W40 CK-4 20L,20 L,Balde,1,3655,73100,95030,21930,0.2307692307692308,75000.0,95000.0,20000.0,0.21077554456487424,0.0003156897821740001,Flotas,camion_flota
Construccion (agro),1,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000012,AUSTER MAXFORCE 10W40 CK-4 20L,20 L,Balde,1,3655,73100,95030,21930,0.2307692307692308,75000.0,95000.0,20000.0,0.21077554456487424,0.0003156897821740001,Agricola,camion_flota
Concesionarios,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,3,7000003,AUSTER MAXTECH PRO FE 5W30 ACEA C3 DPF 1L,1 L,Frasco/Botella,1,3143,3143,4086,943,0.2307692307692308,8500.0,13000.0,4500.0,-1.0802741067058248,-2.1815956926089086,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,SalfaSur,AUSTER,3,7000003,AUSTER MAXTECH PRO FE 5W30 ACEA C3 DPF 1L,1 L,Frasco/Botella,1,3143,3143,4086,943,0.2307692307692308,8500.0,13000.0,4500.0,-1.0802741067058248,-2.1815956926089086,Talleres,liviano
Construccion,3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000010,AUSTER MAXFORCE 10W40 CK-4 1L,1 L,Frasco/Botella,1,3746,3746,4870,1124,0.2307692307692308,4500.0,6500.0,2000.0,0.07597535934291577,-0.3347022587268993,Construccion,camion_flota
Flotas,3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000010,AUSTER MAXFORCE 10W40 CK-4 1L,1 L,Frasco/Botella,1,3746,3746,4870,1124,0.2307692307692308,4500.0,6500.0,2000.0,0.07597535934291577,-0.3347022587268993,Flotas,camion_flota
Construccion (agro),3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000010,AUSTER MAXFORCE 10W40 CK-4 1L,1 L,Frasco/Botella,1,3746,3746,4870,1124,0.2307692307692308,4500.0,6500.0,2000.0,0.07597535934291577,-0.3347022587268993,Agricola,camion_flota
Flotas,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,3,7000019,AUSTER 75W90 GL-4 1L,1 L,Frasco/Botella,1,2878,2878,3741,863,0.2307692307692308,5000.0,8000.0,3000.0,-0.33654103180967665,-1.1384656508954825,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,3,7000019,AUSTER 75W90 GL-4 1L,1 L,Frasco/Botella,1,2878,2878,3741,863,0.2307692307692308,5000.0,8000.0,3000.0,-0.33654103180967665,-1.1384656508954825,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,3,7000019,AUSTER 75W90 GL-4 1L,1 L,Frasco/Botella,1,2878,2878,3741,863,0.2307692307692308,5000.0,8000.0,3000.0,-0.33654103180967665,-1.1384656508954825,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,3,7000019,AUSTER 75W90 GL-4 1L,1 L,Frasco/Botella,1,2878,2878,3741,863,0.2307692307692308,5000.0,8000.0,3000.0,-0.33654103180967665,-1.1384656508954825,Agricola,camion_flota
Flotas,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,5,7000022,AUSTER 75W90 GL-5 1L,1 L,Frasco/Botella,1,3108,3108,4040,932,0.2307692307692308,5000.0,8000.0,3000.0,-0.2376237623762376,-0.9801980198019802,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,5,7000022,AUSTER 75W90 GL-5 1L,1 L,Frasco/Botella,1,3108,3108,4040,932,0.2307692307692308,5000.0,8000.0,3000.0,-0.2376237623762376,-0.9801980198019802,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,5,7000022,AUSTER 75W90 GL-5 1L,1 L,Frasco/Botella,1,3108,3108,4040,932,0.2307692307692308,5000.0,8000.0,3000.0,-0.2376237623762376,-0.9801980198019802,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,5,7000022,AUSTER 75W90 GL-5 1L,1 L,Frasco/Botella,1,3108,3108,4040,932,0.2307692307692308,5000.0,8000.0,3000.0,-0.2376237623762376,-0.9801980198019802,Agricola,camion_flota
Flotas,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000026,AUSTER 80W90 GL-4 1L,1 L,Frasco/Botella,1,2529,2529,3288,759,0.2307692307692308,5000.0,8000.0,3000.0,-0.5206812652068127,-1.4330900243309004,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000026,AUSTER 80W90 GL-4 1L,1 L,Frasco/Botella,1,2529,2529,3288,759,0.2307692307692308,5000.0,8000.0,3000.0,-0.5206812652068127,-1.4330900243309004,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000026,AUSTER 80W90 GL-4 1L,1 L,Frasco/Botella,1,2529,2529,3288,759,0.2307692307692308,5000.0,8000.0,3000.0,-0.5206812652068127,-1.4330900243309004,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000026,AUSTER 80W90 GL-4 1L,1 L,Frasco/Botella,1,2529,2529,3288,759,0.2307692307692308,5000.0,8000.0,3000.0,-0.5206812652068127,-1.4330900243309004,Agricola,camion_flota
Flotas,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,2,7000028,AUSTER TRANSMISSION 80W90 GL-5 1L,1 L,Frasco/Botella,1,2759,2759,3587,828,0.2307692307692308,5000.0,8000.0,3000.0,-0.39392249790911626,-1.2302759966545862,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,2,7000028,AUSTER TRANSMISSION 80W90 GL-5 1L,1 L,Frasco/Botella,1,2759,2759,3587,828,0.2307692307692308,5000.0,8000.0,3000.0,-0.39392249790911626,-1.2302759966545862,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,2,7000028,AUSTER TRANSMISSION 80W90 GL-5 1L,1 L,Frasco/Botella,1,2759,2759,3587,828,0.2307692307692308,5000.0,8000.0,3000.0,-0.39392249790911626,-1.2302759966545862,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,2,7000028,AUSTER TRANSMISSION 80W90 GL-5 1L,1 L,Frasco/Botella,1,2759,2759,3587,828,0.2307692307692308,5000.0,8000.0,3000.0,-0.39392249790911626,-1.2302759966545862,Agricola,camion_flota
Flotas,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000029,AUSTER 80W90 GL-5 20L,20 L,Balde,1,43088,43088,56014,12926,0.2307692307692308,70000.0,90000.0,20000.0,-0.2496875781054737,-0.6067411718498947,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000029,AUSTER 80W90 GL-5 20L,20 L,Balde,1,43088,43088,56014,12926,0.2307692307692308,70000.0,90000.0,20000.0,-0.2496875781054737,-0.6067411718498947,Industria,camion_flota
Talleres,2,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000029,AUSTER 80W90 GL-5 20L,20 L,Balde,1,43088,43088,56014,12926,0.2307692307692308,70000.0,90000.0,20000.0,-0.2496875781054737,-0.6067411718498947,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000029,AUSTER 80W90 GL-5 20L,20 L,Balde,1,43088,43088,56014,12926,0.2307692307692308,70000.0,90000.0,20000.0,-0.2496875781054737,-0.6067411718498947,Agricola,camion_flota
Flotas,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000030,AUSTER 80W90 GL-5 200L,200 L,Tambor/Cilindro,1,425726,425726,553444,127718,0.2307692307692308,800000.0,1100000.0,300000.0,-0.4454940337233757,-0.9875542963696418,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000030,AUSTER 80W90 GL-5 200L,200 L,Tambor/Cilindro,1,425726,425726,553444,127718,0.2307692307692308,800000.0,1100000.0,300000.0,-0.4454940337233757,-0.9875542963696418,Industria,camion_flota
Talleres,3,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000030,AUSTER 80W90 GL-5 200L,200 L,Tambor/Cilindro,1,425726,425726,553444,127718,0.2307692307692308,800000.0,1100000.0,300000.0,-0.4454940337233757,-0.9875542963696418,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,SalfaSur,AUSTER,1,7000030,AUSTER 80W90 GL-5 200L,200 L,Tambor/Cilindro,1,425726,425726,553444,127718,0.2307692307692308,800000.0,1100000.0,300000.0,-0.4454940337233757,-0.9875542963696418,Agricola,camion_flota
Venta Libre (No Especifico),1,Lubricante,Otros,SalfaSur,AUSTER,95,7000034,AUSTER ATF VI 1L,1 L,Frasco/Botella,1,5223,5223,6790,1567,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Concesionarios,1,Lubricante,10W40 semisintetico,SalfaSur,AUSTER,1,7000035,AUSTER 4T 10W40 1L,1 L,Frasco/Botella,1,2603,2603,3384,781,0.2307692307692308,5000.0,7500.0,2500.0,-0.47754137115839246,-1.2163120567375887,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,SalfaSur,AUSTER,1,7000035,AUSTER 4T 10W40 1L,1 L,Frasco/Botella,1,2603,2603,3384,781,0.2307692307692308,5000.0,7500.0,2500.0,-0.47754137115839246,-1.2163120567375887,Talleres,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,SalfaSur,AUSTER,68,7000036,AUSTER LONG LIFE ANTIFREEZE 1L,1 L,Frasco/Botella,1,2811,2811,3654,843,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,SalfaSur,AUSTER,3,7000038,AUSTER LONG LIFE ANTIFREEZE 200L,200 L,Tambor/Cilindro,1,393544,393544,511607,118063,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,SalfaSur,AUSTER,90,7000039,AUSTER MAXTECHG PRO FE 0W30 SN/CF 1L,1 L,Frasco/Botella,1,3986,3986,5182,1196,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,SalfaSur,AUSTER,31,7000040,AUSTER MAXTECH PRO FE 0W30 SN/CF 4L,4 L,Galon,1,12189,12189,15846,3657,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,SalfaSur,AUSTER,21,7000044,AUSTER 20W50 SL/CF 4L,4 L,Galon,1,9354,9354,12160,2806,0.2307692307692308,,,,1.0,1.0,"Flotas,Talleres",liviano
Concesionarios,3,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000046,AUSTER MAXFORCE 15W40 CK-4 6L,6 L,Bidon,1,18330,18330,23829,5499,0.2307692307692308,28000.0,42000.0,14000.0,-0.17503881824667422,-0.7625582273700113,Concesionarios,camion_flota
Talleres,3,Lubricante,5W40 sintetico,SalfaSur,AUSTER,1,7000046,AUSTER MAXFORCE 15W40 CK-4 6L,6 L,Bidon,1,18330,18330,23829,5499,0.2307692307692308,28000.0,42000.0,14000.0,-0.17503881824667422,-0.7625582273700113,Talleres,camion_flota
Construccion,3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000047,AUSTER MAXFORCE 10W40 CK-4 6L,6 L,Bidon,1,19625,19625,25512,5888,0.2307692307692308,18000.0,26000.0,8000.0,0.2944496707431796,-0.01912825337096269,Construccion,camion_flota
Flotas,3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000047,AUSTER MAXFORCE 10W40 CK-4 6L,6 L,Bidon,1,19625,19625,25512,5888,0.2307692307692308,18000.0,26000.0,8000.0,0.2944496707431796,-0.01912825337096269,Flotas,camion_flota
Construccion (agro),3,Lubricante,10W30/10W40 CK-4,SalfaSur,AUSTER,1,7000047,AUSTER MAXFORCE 10W40 CK-4 6L,6 L,Bidon,1,19625,19625,25512,5888,0.2307692307692308,18000.0,26000.0,8000.0,0.2944496707431796,-0.01912825337096269,Agricola,camion_flota
Concesionarios,1,Lubricante,10W40 semisintetico,SalfaSur,AUSTER,2,7000048,AUSTER MAXTECH PRO 10W40 SP- 1 LT,1 LT,Frasco/Botella,1,2935,2935,3816,880,0.2307692307692308,5000.0,7500.0,2500.0,-0.3102725366876311,-0.9654088050314464,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,SalfaSur,AUSTER,2,7000048,AUSTER MAXTECH PRO 10W40 SP- 1 LT,1 LT,Frasco/Botella,1,2935,2935,3816,880,0.2307692307692308,5000.0,7500.0,2500.0,-0.3102725366876311,-0.9654088050314464,Talleres,liviano
